cid,smiles
88033957,C/C(=C\C(C)(C)O)/C(=O)O
88034632,CN=C/C(=C\N=C)/C(=O)O
88036626,C1CC2=C1C(=O)N(C2=O)N
88037231,CC1C=CC=C(C1=S)C=O
88037799,CCCC(=CO)C=CCC
88038099,CCC/C(=C/O)/C=C/CC
88038858,C/C=C/C(=O)/C=C\C(C)C
88041254,COC(=O)C(C(=O)C=N)O
88041257,COC(=O)CC(=O)C=NO
88042685,C1=COC2N1NC(=C2)C=O
88044066,C1C(=CC(=CN1)C=O)C=O
88046406,C=CC(=O)ONCNC=O
88047949,C1=NN=NN1C(=O)C(=O)O
88048469,CSC1(N=NN=N1)CCO
88050446,CCC(=NCC=C)/C=C/C
88050754,CC(=C/C=C(\C=C)/C#N)C
88052006,C1C=NC=C(N1C=O)C=O
88052260,C1C=NC(=CN1C=O)C=O
88052313,C(COC(=O)/C(=C/S)/S)O
88052633,CCCCOCC(=O)C=O
88052748,C1=CC(OC=C1)C(=O)N=O
88053535,C=CC(=C(C#N)C#N)C#N
88053545,CCN/N=C/C(=C\C)/OC
88054332,CS(=O)(=O)CC=CC(=O)O
88055052,CCN=C/C=C(/C(=O)O)\N
88055206,C=CCOC(=O)/C=C/C=O
88055238,CCC/C(=C\O)/C=C/CC
88056752,CC/C(=C(\C)/N)/C=C\C=C
88056839,C=CC(=O)CNC(O)(O)O
88056987,C1NC=C(C(=O)N1)[N+](=O)[O-]
88057111,C=C(/C=C\C1CCOC1)N
88058525,CC1(CC=CC=C1)C(=S)N
88059532,C1C=CC=CC1(CS)CS
88059875,CC/C=C/O/C=C/C(=C)C
88061080,C(C(=O)O)NC(=O)C(=O)S
88061480,CC(/C=C/C(=C/CO)/O)O
88061982,CCC(=C)C(=O)CC(=O)O
88062230,CC/C(=C(\C)/C(=O)OO)/C
88063790,CC[N+](C)(C)C=CC(=O)[O-]
88063917,C1C(S/C(=C\O)/C1=O)N=O
88065136,CC(C(C)(C)C(=O)C=C)N
88065618,CC=C(C(=O)N)C(C)(C)N
88065833,C[C@H]1C=CC2=C1CCCC2
88067654,CC(=O)C(=O)OC(=O)CO
88069087,CC(C)(C)C1(N=CN=N1)S
88072282,C1C2=C(NC=N1)[NH+](N=C2)[O-]
88072779,C1CC2=C(N=C1)[NH+](N=C2)[O-]
88073494,CCCSN1CN=CC=C1
88073841,C1=C2C(=NN=N2)[NH+](C=N1)[O-]
88075796,C/C(=C(\C)/OC(=O)C)/C=O
88077143,CC(C)/C=C(/C(=O)O)\[N+]#[C-]
88077145,CC(C)/C=C(\C(=O)O)/[N+]#[C-]
88078400,CCOC(=O)/C(=C/C)/OC
88078497,CC/C(=C\CC(C)C)/C=O
88078697,C1COC(=O)/C=C/C(=O)O1
88078980,CCC/C=C(/C=O)\C(C)C
88079817,CC(=CNCCN)C(=O)O
88081067,C=CC(=O)OCCNC#N
88081916,C(C#N)C(=O)NC(=O)C=O
88082134,C1C(=O)C=CC2=C1NSS2
88084560,C=CC(=O)C(C(O)(O)O)N
88086013,CC(=C)C(=O)OCC(=O)S
88086018,CC(=C)C(=O)OC(=O)CS
88086157,C/C=C(/CCC(=O)O)\C=O
88088338,C1=CN=CC=C1N=CC=O
88088554,CCC(C)N=C(C)C(=O)C
88089142,C1=CC=NC(=C1)N=CC=O
88089223,CC(=NC(C)(C)C)C(=O)C
88093462,C(=C\C(=O)SN=O)\C(=O)O
88093463,C(=C\C(=O)SN=O)\C(=O)S
88093942,CCCCCC(=O)C(=C)O
88093951,CCCC/C=C(/C(=O)C)\O
88095415,C=CC(=O)OC(/C=C/O)O
88095416,C=CC(=O)OCC=C(O)O
88095549,CC(C(C/C=C/C=C)O)O
88095734,CC(C)C(=NOC)C(=O)O
88096504,CCC1=CC(C=C1)C(=O)C
88096770,CC1=CC(C=C1)C(=O)OC
88099091,C[C@@H]1C=CC2=C1CCCC2
88100238,CCCC/C(=C\C(=O)O)/N
88102871,C/C(=C\OC(C)(C)C)/C=C
88103433,C/C(=C\OC(=O)OC)/C=C
88105013,CC(C)/C(=C/CO)/C(=O)O
88105016,CC(C)/C=C(/CO)\C(=O)O
88105786,C1CC(=C1)C(=O)OC2CC2
88106226,CCC1=C2C(O2)(CC=C1)C
88106462,C=CCS/C(=N/[N+](=O)[O-])/N
88108178,C\1=CN=C/C1=C\2/C=CN=C2
88110270,C\1=NC=N/C1=C\2/C=NC=N2
88110273,C=CC(CO)OC(=O)C=C
88110482,C1C=CC=C(C1=O)N=C=O
88110678,C=CC(COC(=O)C=C)O
88111930,C=CCSCC(=C)C(=O)O
88113022,C[C@@]1(CC=CC=C1)C[N+]#[C-]
88115725,C(C(C(=O)C(=O)CO)N)O
88116246,C1C[C@H](C(=C1)C(=O)O)C=O
88120469,CC(=O)N(C=C)C(=O)C=C
88121516,C1CC(=O)C(=O)CC=C=C1
88121566,CCNC(=O)/C=C(/CN)\N
88121875,CC(/C(=C(\C)/N)/C(=O)O)O
88121876,C/C(=C(\CCO)/C(=O)O)/N
88122869,CC/C=C/C=C(/C(=C)O)\O
88124140,CC/C=C/C/C=C/C=C/O
88124775,C1=CSC2C1C(=O)C=CS2
88124918,CC=COC(=O)/C=C(/C)\N
88128081,CC(C)[C@@H](C(=O)C(=O)N)N
88130070,C1=CN=C(N1)NC(=O)C=O
88130437,C1C=CC2=C[NH+](CC2=C1)[O-]
88131403,C/C=C/C=C/C=C/CC=O
88131803,CS(=O)(=O)COC(=O)C=C
88132575,CCCN=C=C/C=C/CC
88132727,C=CC(=O)C(=O)OOC=S
88132728,C(O/C=C/C(=O)C(=O)O)S
88132980,CCCCCN=C/C=C/C
88133669,CCC/C=C/C=NCCC
88146055,CC(C1=CC(=O)OC1=O)O
88147766,CCCCCC1C=CC=N1
88148469,CC/C=C(/C(=O)O)\[N+](=O)[O-]
88149278,CO/C=C(\C(=O)O)/[N+](=O)[O-]
88149282,C1NC(=S)C2=CN=NC2=N1
88149552,C1C=C(C2=CC=CN21)C=O
88151970,CC(C(C)S)OC(=O)C=C
88152997,CS/C(=C/[N+](=O)[O-])/S(=O)C
88154084,CC/C(=C\[N+](=O)[O-])/SCC
88154186,C=C1CC=C(C(=C1)C=O)O
88154477,CC1(CC=CC=C1)N=C=O
88154565,C=CC/C=C(/C#N)\C(=O)N
88154567,C=CC(C#N)C(=C)C(=O)N
88154568,C=C(C/C=C/C#N)C(=O)N
88155094,C1C(=CC=CC1(C#N)O)N
88155105,C/C(=N\N/C=N/N)/C(=O)O
88158566,CON=CCCC=CC=O
88159038,C1C(=O)C=CNC1=S(=O)=O
88159886,C/C=C/C=C(/C)\C(CO)O
88159888,C/C=C/C=C(\C)/C(CO)O
88160601,CC(=O)C(=O)OC(=O)C=C
88162848,CCC(C#N)C(=C)C(=O)O
88163322,C(C/C=C(/C=C/N)\O)CO
88163586,CCNC/C(=C/C)/C(=O)O
88163738,C(=C(\C(=O)O)/N=O)\C(=O)O
88170116,CCS/C(=C\[N+](=O)[O-])/NC
88170119,CCSC(=C[N+](=O)[O-])NC
88171056,CC(=O)/C(=C/C=C)/C(=O)O
88171509,C=CC(C(=O)C=C)N=C=O
88171511,C=CC(=O)/C=C/CN=C=O
88172067,C=CC(=N)SSC(=N)C=C
88173446,C1CC(=C(C=C1)C=O)C=O
88173971,CCCCCCC(=N)C=N
88174276,CNC(=O)C(=O)C(=O)NC
88179977,C/C=C(\C(=O)O)/NC(=O)N
88180159,COS(=O)(=O)NC(=C)C=O
88181197,CC1C(=CC=C1N=O)C=O
88181843,C1C(=CC=C[N+]1(O)[O-])C=O
88182417,COC1(NC=CC=N1)C=O
88183262,CON=CC1=NOCCO1
88184374,CC/C(=C/CC=C)/C(=O)O
88185116,COCCOC/C=C/C=C
88185448,C1=CSNC(=C1)S(=O)(=O)O
88185806,CC/C=C(\C=C)/OC(=O)C
88187308,CCC/C(=C(/C(=O)O)\N)/C
88189210,CC/C=N/C(=O)OCCO
88189429,CCC(=O)NC(=C)/C=C\C
88189434,CC(=C)C(=O)NC(C)(C)N
88189981,CC1=CCC(=S)C=C1C#C
88191044,C=CC(CN)OC(=O)C=C
88191046,C=CC(=O)OC/C=C/CN
88191286,C1=CC(=C2OOOO2)C=C1
88191938,CCOC(=CC(=O)C)CO
88192254,C/C(=C\C(CO)S)/C(=O)O
88193009,C=CC=CC(=C(C#N)N)N
88193051,C/C(=C\C(=O)O)/CC(=O)N
88193263,CC(=O)C(C=CC(=O)N)O
88194045,C=CC/C=C\1/CCNC1=O
88196663,CC(=O)OC(=O)C(=O)OC
88197514,C=CCSN1CC=CC=C1
88198244,C/C=C/C=C(\C)/[C@@H](CO)O
88199640,CC1CC2=C(C1)C(C=C2)C
88200361,C=CCC(=CC=C)C(=O)O
88200645,CC1CCC2=C1C=CC2C
88200911,CCC/C(=C\O)/C(=O)OO
88201123,CCCCCSC(=C)C=O
88203104,CC(=O)/C(=C/C#N)/C(=O)O
88203105,CC(=O)C(=CC#N)C(=O)O
88203202,CC(=O)OC(=O)C(=C)C#N
88203205,CC(=O)OC(=O)C=CC#N
88203953,CCC/C=C(/C(=O)OO)\O
88205316,C/C=C(\C=C/C=C)/C(=O)O
88206073,C(COCC(=O)C(=O)O)O
88206269,CC/C=C(\C)/C=N/NCC
88206379,CC1=NC(=CC=C)C(=O)O1
88209471,C1CN2CC1C(=O)C2=NO
88211685,CCC(/C(=C/C)/C(=O)N)N
88211857,C/C(=C(/C)\C(=O)O)/CCN
88211859,CC(/C(=C(\C)/C(=O)O)/C)N
88211980,C1C(=CC(=O)OO1)CC#N
88212673,CCCCCC(=NO)C=O
88215728,CC/C(=C/C=C)/C=C(\N)/O
88216553,C/C(=C/N=C(C)C(=C)N)/N
88217558,CC(=O)N(C)C=CC(=O)O
88218449,CC(C)/C=N/NC(=O)C=C
88218450,CC(C)C=NC=CC(=O)N
88218877,C=C/C=C(/C(=O)NN)\ON
88219701,C(CC=O)CC(=O)N=C=N
88220394,C(=O)(C(=O)NO)C(=S)NO
88221482,CCC1(CC=CC=C1)NO
88223006,C/C(=C/C=C)/C=C(\N)/NN
88223044,C1CC1=CC=CC=CC#N
88223215,CC(C(=O)C=C)OC(=O)N
88223558,C/C=C(/CNC)\C=C/C=C
88223784,CNC/C(=C/N(C)C)/C=C
88224959,CCCC/C(=C\CC)/C=O
88225014,CC(=C/C=C(/C)\C=C\S)C
88225307,C1=CC(=C1)OOC2=CC=C2
88225763,CN=C/C(=C\C=C)/C1CC1
88226970,C1CC=C(CC(=O)C1)C=O
88228822,C=C/C=C\C=C\1/CN=CN1
88229232,C(/C(=C\C(=O)O)/C(=O)O)N
88231250,C1C2=CC=CC=CC2=CN1
88233037,CN=C(/C=C(\N)/OC)OC
88233053,C1=NC(=CC(=O)C1O)C=O
88233483,CCC(=C)/C=C(\C=C/C)/O
88233656,C(N)OC(=O)/C=C\C(=O)O
88233925,CC(=C1NCCN1)[N+](=O)[S-]
88235031,C1=CC2(C(S2)(C(=C1)O)O)O
88238350,CC(=NOC(C)(C)C)C=O
88239611,C(C(=O)NC(=O)C(=O)O)O
88241414,C1CC1C=CC=CC(=O)N
88242653,CC(C(C)O)NC(=O)C=C
88243091,CCN/C(=C(/C)\C(=O)O)/C
88243228,CC(C)N(C)OC(=O)C=C
88243633,CCC(C(C(=C)C=C)O)O
88243735,CC(=O)C1=C(CC1)C(=O)O
88244816,C/C(=C\OC=C)/C(=O)OC
88246220,C/C=C\1/C(=O)COCCS1
88246921,C(/C(=C/C(=O)O)/C(=O)O)N
88246923,C/C(=C(/C(=O)O)\N)/C(=O)O
88247803,CC[C@H]1CC1(C(=O)C=O)N
88247815,CCC1C[C@]1(C(=O)C=O)N
88247854,CC[C@H]1C[C@@]1(C(=O)C=O)N
88247883,CCCC(/C=C/C(=O)N)O
88248598,C=CC(=C)C(=C)C(=O)C=C
88248762,CC(=O)C/C(=C/C=NC)/N
88249650,C/C(=C\C=C)/CCC(=O)C
88249824,C/C(=C(\C(=O)O)/N)/CC=C
88249842,CC(CCO)C(=O)C(=O)O
88249843,CCC(C)C(=O)C(=O)OO
88251446,C1=C2C=[N+](C=C2C=[N+]1[O-])[O-]
88252859,C(=C/C(=O)/C=C/C#N)\C#N
88253887,CC/C(=C\N=C=O)/C(=O)O
88255382,C1=C[N+]2(C=CC=NC2=C1)[O-]
88256113,C=CC=C1CC=CC=C1O
88256115,C=C/C=C\1/C=CC=CC1O
88261908,C1=COOC=C1CC(=O)O
88261972,CC/C(=C(/C)\C(=O)OC)/N
88262891,CCC(C=CC=C)C(=O)O
88263557,CCC(=C)C(=C)NC(=O)C
88263881,C=CC=C1C(=S)NC(=O)S1
88264885,CN=C/C=C\C(=C)C(=O)O
88265457,CCC(=NCCN)C(=O)O
88265564,CC(CCN)C(=C)C(=O)O
88266227,C1CC1C(=CC=O)C2CC2
88266514,C(=NN/C(=N/N=C=O)/N)=O
88267081,CC(=O)C(=C)/C=C\C=NC
88267294,CCC(NC(=O)C=CC)O
88267591,C1CC(N(C1)C(=O)C=O)N
88267968,CC(C(=C)/C=C\C=NC)O
88268159,C1=CC(C(=N)C=C1)CNO
88268273,CO/N=C\1/C=CC=CC1=N
88268424,CC(=C(/C=C(/C)\C=C)O)C
88268647,C1=CC2=CC=C=CN2C=C1
88268695,C/C(=C(\C(=O)O)/SN=C)/N
88268985,C/C=C(/C(=O)N)\N=CC=C
88269344,C/C(=C\C=O)/N1CCCC1
88270124,CCCC(C)C(=O)C(=O)C
88270403,CC(CCN)C(=O)C(=O)C
88270830,C1C=C(SC1C=O)C(=O)O
88271270,C/C=C\C(=C/C=C)\CCN
88271680,C1C(S1)C2C=CC=C[C@H]2O
88271684,C1CC=C(C=C1)[C@@H]2C(N2)S
88271799,CC/C=C(/CC)\C=C/CN
88272118,C/C(=C/C(=N)C(C)(C)N)/N
88273566,CNC(C1=NCCC=C1)S
88274166,C/C=C(\C=C/N=C)/C(=O)O
88275246,CC(C)OC(=C)/C=C\C=C
88275569,CC(=N)/C=C/C1CC=CO1
88275668,C1=COC(=C1)/C=C\C=N\N
88276606,CC1C=CC(=CC1C)C=O
88277031,CC1CC=CC(=C1)CNO
88278054,CCN/C(=C/C=C)/C=C\C
88278220,C/C(=C/1\CNCCC1=N)/N
88278249,C/C=C\C(=C/C)\S(=O)(=O)C
88278590,C/C=C\C(=C/C)\S(=O)(=O)O
88278623,CC/C(=C/C)/C(=C\C)/OC
88278741,C/C(=C\C(=O)OC=O)/C=C
88279345,C(C(COC(=O)C=O)O)O
88280976,C[C@@H]1CC(=CC=O)C[C@H]1C
88281116,CC/C=C/C=C/C(=C)OC
88282354,C1CCNC(C1)C(=O)N=O
88282504,C1CC(=NC=C1C#N)C=O
88282640,CC1CC=CC(=C1OS)S
88282930,CC(=O)COC(=O)C(=N)N
88283082,CCC/C=C\C/C=C/C=O
88283396,C1C(C=CC=C1C#N)CS
88283404,C/C=C(/C)\C=C/C(=C\C)/N
88283579,CC/C(=C/C=C)/C=C\C#N
88283631,C/C=C(/C)\C=C(/C=C)\OC
88283667,CC1CC(=CC(=C1)C)CS
88283671,CCN=C(/C=C(/C)\N)C=O
88283741,C/C(=C/C(=NCCO)C)/N
88283913,CCO/C(=C\C=C)/C(=O)O
88283916,CCOC=CC=CC(=O)O
88284306,C(C(=O)O)N/N=C/C(=O)O
88284955,CCCC1=CC(=CC1)CC
88285552,C=CCNC(=O)C(=C)C#N
88286065,COC(=S)C1=NC(=O)CS1
88286406,C/C=C(/C)\C(=C/N=CC)\C
88286411,C/C=C\N=C(C)/C(=C\C)/C
88286421,C/C=C\C(=C/C(=C)C)\OC
88286968,C=CC(=O)CCCC(N)O
88287668,C1=NO[N+](=C1C(=O)C=O)[O-]
88287818,C(C(=O)OC(=O)C(=O)O)S
88288819,CC(=O)OOC/C=C/C=C
88290703,CC1C(S1)C=C(C)C(=O)O
88291479,CCC(=O)NC(=C)C(=O)N
88293112,CC(=O)C(=O)N1C=NN=N1
88293113,C/C(=C(\[N+](=O)[O-])/S)/N(C)C
88294364,C=CC=CC=C(C#N)C#N
88298207,C1CC=C(C1)C(=NO)C#N
88298459,C=CC(=COCCO)C=C
88298472,C\1=C\N/C=C\S(=O)(=O)\N=C1
88299864,CO/C(=C\C(=O)NC#N)/N
88300148,C/C=C/C1(CC=CC=C1)N
88303864,C=CC=CC1=C(CC1)C#N
88303969,C1C=CC=C(C1=S)CC#N
88304043,CCC(=O)C(=CC(=O)C)O
88306776,C/C(=C(/C(=O)O)\S)/C(=O)O
88306777,CS/C(=C/C(=O)O)/C(=O)O
88311275,CCC(=C(C)C(=N)C)CC
88312540,C/C(=C(\C(=O)O)/OC)/C=C
88312541,C/C(=C(/C(=O)O)\OC)/C=C
88314592,C=CCN=CN=C=CC=C
88314968,CC(C)(C)/C=C(/C(=O)O)\O
88315085,CCC(C)/C=C(/C(=O)O)\O
88315278,CC(/C=C(/C(=O)O)\O)OC
88315442,C=CCN(C(=O)C(=O)O)O
88315775,CC(=C)OC(=O)N=C(N)N
88315832,C(CO)C=CC=C(CO)O
88316328,CC(O)OC(=O)C(=C)C=C
88316408,CC(=C)C(=O)C(=O)CC=C
88317010,CC(CNC(=O)C=C)CS
88317882,C/C(=C\N(C)C)/C=C/C=O
88319398,C/C(=N/OCC=NO)/C=O
88319609,C1=CC(=C=O)N(C=C1)CN
88319768,C/C(=N\OCC=NO)/C=O
88322860,C/C(=C\S(=O)(=O)C)/C(=O)O
88323207,CCC(C)(C1=CCC=C1)N
88323306,C=CCC(=C)C(=O)OCN
88323405,C=CC/C(=C(\C(=O)O)/N)/O
88323406,C=CCC(=C(O)O)C(=O)N
88323407,C=CC(/C(=C/N)/C(=O)O)O
88323410,C(/C=C/O)/C(=C/N)/C(=O)O
88324281,CC(C)(CO)C(=O)C(=O)N
88326528,CC(=C(C=O)C(CO)O)C
88326877,CC(C)C1=CC=CC(=S)C1
88327193,C1=CNC(N=C1)(C(=O)O)S
88327268,C=CCC(=C)C(=O)N=C=O
88327271,CC(=C)/C=C/C(=O)N=C=O
88330753,C=CC/C=C/C(=O)N=C=O
88331673,C1=C(C(=C(C(O1)S)S)S)S
88332921,CCOC(=O)C(=C(N)N)C
88332923,CC/C(=C(\C)/C(=O)ON)/N
88334546,C\1=C\C=N/N=NC(=S)\C=C1
88334681,C\1=C\C=N/C(=O)N=N\C=C1
88334682,C\1=C\C=N\C(=O)N=N/C=C1
88335442,C\1=C\C=N/N=NC(=O)\C=C1
88335928,C/C(=C\N)/C(=O)OCC=C
88337085,CCCC/C(=C/C=C/O)/O
88337354,CC(=C)C(=O)CS(=O)(=O)O
88337455,C=CC1=CC(=O)[NH+](C=C1)[O-]
88337479,C/C=C/C(=O)OCCSC
88338389,C/C(=C\C(=O)CO)/C(=O)O
88339160,CCC1=CC=CC1C(=O)O
88340416,CC(=O)C1=NC2(OC1)OO2
88341516,C1C=C(C(=O)O1)C/C=C/O
88341872,C[NH+](C)CCC(=C)C(=O)[O-]
88343134,C/C=C/C=C/CCC(=O)C
88343553,C=CCOC(=N)N=C(N)N
88344524,CCCO/C(=C\CC)/C=C
88344582,CC(=O)N(C)C=CC(=O)N
88345918,C=C/C=C/COCC(=O)O
88346661,CC1=C(S(=S)SC1)/C=N/O
88348021,C#CCNOC(=O)C(=O)O
88349695,C=C(/C=C(/C=O)\N)C(=O)N
88354198,CC(=C)C(=O)N(C(=O)O)S
88355799,CN1CCC(=C)C(=C)C1=C
88356380,CCSSC1C=CC=CO1
88358408,C/C=C(/CCOC)\C(=O)O
88358538,C/C=C(\C=O)/C(C)C(=O)O
88359938,CC/C(=C(/C)\N)/C(=O)NC
88360250,C/C(=C\CCC(=O)O)/C=O
88360833,C=CC(=C)COC(=C)C=C
88361340,C=CC/C(=C(\C(=O)O)/N)/N
88361341,C=CCC(=C(N)N)C(=O)O
88361342,C=CC(C(=C)C(=O)O)(N)N
88361343,C=C(CC=C(N)N)C(=O)O
88362588,CCC(C)/C=C(/C(=O)O)\N
88363230,C(C(=O)O)S/C=C\C(=O)N
88363371,CCC(C)(N)NC(=O)C=C
88363535,CC(C)/C=C/C(=O)C(=O)N
88363595,C1C=CC(=C(C1=[N+]=[N-])O)O
88363599,C1=CC(=[N+]=[N-])C(C(=C1)O)O
88363865,CCCC/C(=C/C)/C(=O)N
88366736,CC/C(=C(/C(=O)O)\O)/C#N
88367618,C=C(C1=COC=C1)[N+](=O)[O-]
88368303,C1=CC(=C1)C2=CC=NC=C2
88369124,CC/C=C\CC/C=C\C=O
88369705,C/C(=C/N=C(N)SC)/C=C
88370137,CC(C)C[C@@H](C(=O)C=O)N
88371478,CC(=C)C(=O)OC(=C)CN
88373073,CC(=O)OC(=O)C1=CCC1
88373372,CC/C=C/OC(=O)C(=O)O
88374434,C(/C=C(/C=C/C(=O)O)\O)O
88375547,CCC1=CC=CC2(C1O2)C
88376560,CC(=C)C(=O)C(N=C=O)O
88379435,COC(=O)OOC(=O)C=C
88379931,CC1=CC=CN(C1)C(=O)S
88381258,CCC(=O)C(=O)CN(C)C
88383341,C1C(O1)CC(=CS)C(=O)O
88383876,CC/C=C/C=C(\C)/C(=O)C
88385442,C1C=CC=C2N1O[NH+](S2)[O-]
88385672,C[C@@H](CO)NC=CC(=O)O
88386158,CC/C=C(\CC)/C=C\CN
88387172,CCCCC/C(=C/C=C)/N
88387196,CCC#CO/C=C/C=C/C
88387287,C1=CC2=CC(=CC2=C1)CO
88387332,CCCCCN/C=C/C=C
88389660,CC(CC=C)C(=C)C(=O)O
88391819,CC1=C/C(=C/OC)/CC=C1
88391913,C1C(=O)N/C(=C\C(=O)O)/S1
88392136,C1=CSNC(=C1)NC(=S)S
88393174,C=CC1=CCCCC1=NO
88393243,CC/C=C(/C(C)C)\C(=O)N
88393244,CC(C)C(C)C(=C)C(=O)N
88393245,CC/C(=C\C(C)C)/C(=O)N
88393997,CCO/C=C(\CC=C)/C=O
88393998,CCOC=C(CC=C)C=O
88394720,CCOC(=N)C(=O)CC=O
88394721,CCON=CC(=O)CC=O
88394854,CC(=C)C(=O)C(C(=O)N)O
88396203,CC(=C)C(=O)OC(C#C)O
88397384,C/C(=C\CCSC)/C(=O)S
88397535,CCC/C(=C(\C(=O)N)/O)/O
88397536,CCCNC(=O)C(=CO)O
88397538,C=C(CCC(O)O)C(=O)N
88399309,C/C(=C\CCC=O)/C(=O)O
88399312,C1CSC(CS1)/C=C/C=O
88399812,CCC(CO)C=CC(=O)O
88401160,CC(C#N)OC(=O)C(=C)O
88401162,C(COC(=O)C=CO)C#N
88403052,CCOC(=O)/C=C/NC=O
88403106,C/C(=C\C(=O)OC)/NC=O
88405766,CN(C)C=C(CC=C)C=O
88405974,CCNC(=O)C1=COOC1
88406638,COC/C=C/C(=O)N=C=O
88406848,CC(C)COC=C(C)C=O
88407627,C1=NC(=NS1)C(=N)C(=O)O
88407717,CC(=CO)C(=O)OCCO
88408310,CC(=C)/C=C/OCC1CO1
88408651,CC(C)N/C(=C/C=O)/C=O
88408978,CCCCC(=O)C1=CCC1
88409057,CCSC/C=C(\C)/C(=O)O
88409253,C1=C/C(=C/C=N)/C(=N)C=C1
88409451,CC1C=COC1/C=C\C=C
88416172,C=C(C=S)C(=O)OCCO
88416241,CC(=C)C(=O)SCCCO
88417501,CCNC(=O)/C=C/OC=O
88419101,C/C=C(\C)/C(=O)ON=C=N
88421445,C1C(O1)C23C=CC=CC2O3
88421616,C1C(=S(=O)=O)C=CC=C1O
88421688,C/C(=C(/C)\N1CC1)/C(=O)O
88421719,C1C=C(C=CN1C#N)C#N
88423164,CC(C(=O)OC(=O)C=C)S
88423742,CCC(=C(C=C)N)C(=O)O
88424093,CC(C(=C)N)OC(=O)C=C
88424096,C=CC(=O)OCC/C=C/N
88424305,CC(C=C)C(=C)C(=O)ON
88424395,C/C=C(\C=C)/N1CCN=C1
88424396,C/C=C/C1=NCCN1C=C
88424561,CC(=C(C(=O)O)N)C(=O)O
88424562,C(/C(=C/N)/C(=O)O)C(=O)O
88424631,C(C(CN)N)C(=O)C(=O)O
88425130,CCC(=NO)C(=O)OC#N
88425247,CC1=N[N+](C=N1)(C)C(=O)[S-]
88425523,C1=CC(C(C=C1)(N)O)C=O
88426428,CC/C=C/C=C/C(N)(N)N
88427566,C\1=C\S(=O)(=O)N/C=C\N=C1
88429021,CCOC(=O)/C=C\SC#N
88429119,CC(=S)C/C=C\C(=O)OC
88429121,CC(=O)C/C=C\C(=O)SC
88429133,C=CC/C=C/C=C/C(=O)O
88429234,C1=C(C(=N1)[N+](=O)[O-])[N+](=O)[O-]
88430110,COC(=O)/C=C\SCC#N
88430155,CC(=S)CC=CC(=O)OC
88430156,CC(=O)C/C=C/C(=O)SC
88430172,C=CC(=O)N=C(C(=O)O)N
88430330,CC(=C)C(=O)OC(=O)NO
88430484,C(=O)(C(=O)ON=O)ON=O
88431069,C(NC(=O)C(=C(O)O)O)O
88431159,CCCCSCC=CC=C
88431247,CC1=CC(=NN1)/C=C/C=O
88431279,C=CC(=O)NC(=O)NC=C
88431280,C=CC(=O)C(=C)NC(=O)N
88431719,CCCCCO/C=C/C=C
88431767,C1=CN(C=C1)C/C=C/C=O
88433844,CC(C)OC(=O)C(=C)CN
88434012,C(=C\C(=O)OC=O)\C(=O)N
88434683,CC(=C)/C(=C/C(=O)OC)/O
88435083,CC(C=CC(=O)OC)OO
88435342,C=CC(=O)ONS(=O)(=O)O
88435548,CC=C(C(C)C)C(=O)ON
88435549,CC(C)/C(=C/CN)/C(=O)O
88436717,CCC(=O)/C(=C/C)/C(=O)O
88439776,CC(=CN)C(=O)NCC=C
88439813,C(=O)C1=C2C(=NN=N2)N=N1
88440182,C=CC=COC(=O)C1CC1
88441935,C(=C(/C=O)\C(=O)O)\C(=O)O
88443732,C1CS(=O)(=O)/C(=N/O)/C1=O
88444015,CC/C=C(/C=O)\C(C)(C)C
88444068,CC/C=C(/C=O)\C(C)CC
88444069,CCC=C(C=O)C(C)CC
88444293,CC/C=C(\CC(C)C)/C=O
88446864,CN(CCC=O)C(=O)C=C
88447753,C(/C=C/C(=O)O)NC(=O)N
88447808,C=NOC(=O)C(=O)ON=C
88449182,CCN(O)OC(=O)C(=C)C
88449184,CC(=C)C(=O)ONCCO
88449939,C/C=C\OCNC(=O)C=C
88449992,CC(=C)C(=O)NCCC=O
88451195,CC(C)/C(=C\OC)/C(=O)N
88451363,CCCC(=O)C(=O)C(O)O
88452327,CCC(=C)C(=O)ON1CC1
88452661,CC(=C(NC)SC)[N+](=O)[O-]
88452913,CSC(=C=C[N+](=O)[O-])SC
88453660,C(C(=O)N)C1(N=NN=N1)S
88454252,C1=CSC2=C1C(=N)N=C=N2
88454963,CCC/C=N/C(=O)OCC
88455582,C/C(=C(\C#N)/C(=O)N)/OC
88455583,C/C(=C/C(=O)NC#N)/OC
88455778,C=C/C=C(/C(C=O)C#N)\O
88456820,CCCC=C/C=C/C(=O)O
88457027,CC1=C(O1)/C=C(\C)/C(=O)O
88457072,C(=O)C(=O)C(=O)NC(=S)N
88457562,C1=C(NN=C1)C(=O)N=C=O
88457568,CC/C=C(/CC(=O)O)\C=O
88457633,CCC1C(C=C(C1=O)S)O
88457817,CC/C=C(\CN)/C(=O)OC
88458029,CN(C)CC/C=N/C(=O)N
88458055,C#CCC1=CC=CCC1=S
88458723,C1=CS/C(=C/[N+](=O)[O-])/C=N1
88458724,C1=CN/S(=C\[N+](=O)[O-])/C=C1
88459833,C=CCC(=S)C(=C)C(=O)O
88459834,C/C(=C\SCC=C)/C(=O)O
88460457,C=CC(=O)N(C(=O)C=C)N
88461162,CC(=NO)CC=CC(=O)N
88462142,C1=CC2C(C=C1)SNC2=S
88462621,CC#C/C(=C(\C)/N)/C(=O)O
88463141,CC1(C=CC=CC1N)N=O
