cid,smiles
71375454,C=CC(=C)CC(CO)CO
71375669,C=CCCCCC(=O)OO
71375921,CCCC=C1C=CC(=O)S1
71376170,CC(C)(C)C(=O)C=CNC
71376185,C1=CNC(=O)C=CNC1=O
71376186,C1=CN=C(OC1=O)C=CN
71376339,CC1(SCCS1)C=C2CC2
71376363,C1CC2CC=CCC=C2C1
71376448,C1=CC(C=C1)N2N=NN=N2
71376987,CC(=C)C=CC#CC(=C)C
71377248,C=CCC(=C=C)[C@@H](C=C)O
71377254,C=CCC(=C=C)[C@@H](C#C)O
71377557,CC1=C(C(=O)C(=C)CC1)O
71377798,CCOC(=C)C(=O)C(=C)C
71377807,CCOC(=C)C(C(=C)C)O
71378017,C[C@H](CC=C)OS(=O)(=O)N
71378566,C[C@@H](CCCCCO)C=C
71378654,CCCC(=CC#N)COC
71379286,C=C[S@](=O)C1CCCCC1
71379497,CC#CCCCCCC=C
71379511,C1=CN=C=CC(=C1)N=[N+]=[N-]
71379512,C1=CC(=CN=C=C1)N=[N+]=[N-]
71379529,CCC=CCCC(CN)O
71379530,CCCCC=CC(CN)O
71379975,C[C@@H]1C(=C)[C@@H](CC(=O)O1)O
71380139,CCOC=C(C#N)C(=S)N
71380376,CC(C)(C)C(CCO)C=C
71380501,CC1=CC(C=CC1)(C)C=O
71380540,CC1=NOC(=C1)C=COC
71380639,CN(CO)C(=O)OCC=C
71380652,CCCCC(=C(C)C#N)C
71381282,CCCCCC(=C)C(C)O
71381455,C(CC=O)C=CCCC#N
71381579,CC(CCC(=C)C)CCO
71381675,CN1CN(C=C1)S(=O)(=O)C
71381743,CCC(=CC(=O)C(C)C)C
71381751,CC=CC(CC(=O)C)C#C
71381753,CC(CC(=O)C)C=CC#C
71381816,CC(=CN=C=S)CN=C=S
71381817,CC(=CN=C=S)CSC#N
71381818,CCSCC(=CN=C=S)C
71381949,CN1C=CN(C1SC#N)C
71382068,CC=CS(=O)(=O)OC(C)C
71382093,CC(=CSC)SCCSC
71382144,CC=C1CCC=CCC1=O
71382145,C1CC=CCC(=O)CC=C1
71382146,C1CC=CCC(=O)C=CC1
71382151,C1CC=C(C1)C(=O)CCO
71382258,CC(=CN=[N+]=[N-])C(C)(C)C
71382311,CCC(C)C(=C(C)C#C)C
71382328,CCCSCOC(=O)C=C
71382335,C1CCSCCCC=CC1
71382688,CC=C[C@H]1CCC(=CC1)C
71382692,CCCCOCC=C(C)O
71382956,CC=CC=CCCC(=O)C
71382989,CCC=C1CCCC(=C1)C
71382990,CC1=CC(CCC1)(C=C)O
71383167,CC(=C)C(=O)N1C=CC=N1
71383306,CC(=CC#N)C1=CC=CO1
71383312,COC=C(CC#N)CC#N
71383313,CC(=C=C)C(C#N)N(C)C
71383326,C1CC2C=CC(C1)[N+](=N2)[O-]
71383457,CCC(C(=C)C)N(C)CC
71383569,CSC1C(=CC(=O)O1)SC
71383667,C1CC2=C1CCC(=O)C2=O
71383861,CC=CCCC(=O)COC
71383916,CCCCC1=COCCC1
71383948,COC1C(=CC(=O)O1)SC
71383976,C=C(C1CC1)C(=O)CCO
71383977,CCC(=CC)C(=O)CCO
71384128,CC(NC#CC=C)N=NC
71384768,CCOCC(C)(CC=C)O
71385251,CCCCSC=CC(=O)N
71385261,CC(C)C1CCC(=CC1)O
71385463,CC(=CCC(=O)C=[N+]=[N-])C
71385764,C[C@H]1CCC(=C(C)C)C=C1
71385819,CC12CC1(C(=O)OC2=C)C
71386161,CC(=O)C1=C(CCCC1)S
71386270,CCOCCC=COCC
71386448,C[C@H]1CCC(=CC1)C(=C)C
71386622,CC(=C)C(C(=O)OC)SC
71387022,CC(=CC1=CC=CC=C1)S
71387480,CCC=CCC(=O)NCO
71387506,CC1=C(CCC(C1)O)C=O
71387507,CC1=C(CCC(C1)O)CO
71387565,CCN=C=CC(=O)OCC
71387601,CO[C@@H]1C=CCC[C@H]1C=O
71387906,CC(C)OC=CC(=CO)C
71388454,CCC(C)(CC=C)N=NC
71388488,CC(=O)C(C)(C)C(=C)SC
71389014,CC=C(C(=O)OC)NC=O
71389283,C1CC2=C(C1)CS(=O)(=O)C2
71389346,CC(CCC=C(C)C#C)O
71389371,CC(C)CCCC=CCO
71389373,CC12CC(C=CC=C1)C=C2
71389543,CC(C)C(=CO)C(=O)OC
71389544,CCC(=CO)C(=O)OCC
71389708,C=CCN1C(=NC(=N1)N)N
71389739,CC=CC(C#C)C(C)CO
71389740,CC=CC(CC(C)O)C#C
71389741,CC(CC=C(C)C#C)CO
71389742,CC=CC(CCO)C#CC
71390177,CCC=C(CC)C(C)(C)C
71390688,CCOC(=O)C(=CO)OC
71390785,C(C=C(C=O)C(=O)N)C=O
71391389,CC1=CC(CC1=O)C(C)C
71391393,CC=C1CC(=O)N(C1=O)C
71391408,CC1C(NC=C1C)C(=O)C
71391477,CC(=CC#N)C=CN(C)C
71391592,COC1CCCC=C1OC
71391636,CC(=O)C1=CC=CC1=CO
71391658,CCC=CCCC(=O)C=C
71391839,C1CC=C=CCC=C=CC1
71391851,CCNC(=C[N+](=O)[O-])SC
71391888,CC(=C)[C@H]1COC(O1)(C)C
71391924,CCN(CC)CC=CC#C
71392155,C=CCC(CC=C)C=C=C
71392156,C=CCC(CC=C)CC#C
71392157,CCOC=CC(=C)CC=C
71392236,CCOC(=O)C=CCSC
71392280,CC(C(=CC(C)(C)C)C)O
71392406,C1CC=CCCC2(C1)CO2
71392443,C1CC(=O)C2(C1)CCC=C2
71392447,C1CC(=CC2CC2)C(=O)C1
71392511,CCCC=CC(=O)C=CC
71392527,CC1(CC=CC(C1)(C)S)C
71392596,C=CCC(CCO)C=C=C
71392597,C=CCC(=C)C=CCCO
71392604,CC(=C=C)C(CC=C)CO
71392605,CC(C#C)C(CC=C)CO
71392606,CC(=CCO)C(=C)CC=C
71392612,CC(CC=C)(CO)C=C=C
71392613,CC(CC=C)(CC#C)CO
71392614,CC(=CC(=C)CC=C)CO
71393173,C=CCCSSCCC=C
71393240,C=CCOC1=CC(=O)C1=O
71393372,CC1(CC(C=CC=C1)O)C
71393621,CC(C)(C)C(=CCC=C)O
71393873,CCN1C=CN(C1SC)C
71394189,C1C2C1OC=COC=CO2
71394240,CC=CC(=CC)C(=O)OC
71394670,CC(CS)C(=O)OCC=C
71394809,C=CC(C#CC(C=C)O)O
71394813,CC(C)C=CC(=C)CC=O
71394814,CC(C)C(C=C=C)OC=C
71394938,CCC=CC(=C(C)OC)C
71395029,CC=CCC(=C)CN(C)C
71395033,CCC(C)C(=C)C(C)C=C
71395696,CCC1C=CC=CC=C1C
71396010,CC(=CNC(C)(C)C)C#N
71396041,CC(C)(CCCC=C)C#C
71396043,CC=C=C(C)CCCC=C
71396045,CC(CCCC=C)(C#C)O
71396129,CC1C=CSC(C1C=O)C
71396502,CCC1=C(COCC1=O)O
71396504,CCC1=C(CSCC1=O)O
71396523,C1C[C@H](CC=C1)CC(=O)O
71397101,CCCCN(C)CC(=C)C
71397104,CC(C)C(C(=C)C)N(C)C
71397107,CCCC(C(=C)C)N(C)C
71397706,C1COC(=O)C2=C1C=CC2
71397970,CC1C=CC=CC=CC1=O
71398027,C=C[C@@H]1CCC=C[C@H]1C=C
71398028,C=C[C@H]1CCC=C[C@H]1C=C
71398079,C[C@@]12CC=CC[C@@H]1CSC2
71398129,CC(=CNC(=O)O)C(=O)O
71398283,COC(=C)C=CC(=O)OC
71398314,C1CCC(=O)C(=CC=O)C1
71398504,CCC(C)(C(=C=C)OC)O
71398533,C1CC=CC(=O)CCC=C1
71398850,CCN=C1SCC(=CS1)C
71399026,COC(=O)CSC(=O)C=C
71399235,CCCC#CC#CC=CC
71399238,CCCC=CC#CC#CC
71399240,CCCCC=CC#CC#C
71399279,C1=CC2C(=O)C=CC1C2=O
71399300,CCC(C)(C=C)C(C)(C)O
71399439,C1C=CC2CC1C=CC=C2
71399792,C1=COC(=C1)C=CC=CO
71399854,CCOC(C)(C=C)C(=O)C
71399901,CC1(C=CC(=O)C1=CO)C
71400031,C1CCCC(C=CCC1)O
71400184,C1=CC=C[C@@H]([C@@H](C=C1)O)O
71400488,COC(C1=CCCC1)OC
71400489,CCOC=C1CCCC=C1
71400718,CC12CC(C=C1)C(=O)C2=O
71401034,CCC(=CC(=O)OCC)O
71401158,CN1C=CC(=O)NS1(=O)=O
71401449,C=C1CC2CCC3C2C1C3
71401511,CC=C1CC2CC1C(=O)C2
71401597,C1=CC(=S(=O)=O)C=CC1=N
71401793,CC(=CCOC)C=CC=O
71401818,C1[C@H]2C=CC(C1=O)CC2=O
71401953,CC(=CCCC(=CO)C)C
71402245,C1C=CC=CCC=CC=C1
71402349,CCC=CC#CC(C)(C)C
71402423,CN1CN(C=C1)CC(=O)O
71402654,CCCCC=CC=CC#N
71402876,CSC1=CCC[C@@H]([C@@H]1O)O
71402964,CC=CC1=CC=C(C=C1)S
71403021,C=CC=CCCCCC=O
71403157,CCC(=C(CC)C#C)C#C
71403164,CC1=NSC(=N1)C=C(C)N
71403315,CC(=CCCCC=C)CO
71403442,CC(=C)C1CCC=CC1=C
71403483,CCCC(CC(=C)C)C#C
71403698,C=C1[C@H]2CC(C1=C)CC2=O
71403776,CC(=CC(=O)C)C(=O)OC
71403978,C1CC2=C1C(=O)CCC2=O
71404147,CC1=CCC(OC1)(C)C=O
71404417,C[C@@H]([C@@H](C=C)O)C(=O)C#C
71404597,COC1=CC=CC=CC=C1
71404710,CC(=C)COC=CC(=C)C
71404880,C1=C(C(=O)C(=O)C(=C1)N)N
71404890,C=COC1CCCCC1=C
71404982,CC1C=CCCC1(CO)O
71405137,C1CC=C(CNC1)C(=O)O
71405329,C=CC#CC(=O)C=CC#C
71405702,C1C(=O)C(=CC(=N)C1=O)N
71405770,CC(=O)OC(=CC=C)C#N
71405798,CC(=CC1=CCCN1)NC
71405889,CCC=C(C)C(OC)OC
71405933,COC1(CC(=O)C=C1)C=C
71406110,CC(C)CC(=O)C=C(C)N
71406267,C=CCC=CC[C@H](CO)N
71406335,CCC(=O)OCC=CC=O
71406346,CC1CCCC(=C1CO)C
71406380,C[C@H]1C=CC=C[C@@H](C1=O)C
71406383,C1CC(OC1)C=CCCO
71406459,CC(C)OC(=CC=C)C#N
71406529,C[C@@H](C=CCO)OCOC
71407042,CC(=CC=O)CCCC=C
71407144,CCCCC=CC(=O)C=C
71407208,CC12CC[C@@H](C=C1)C(=O)C2
71407257,CC=CCOC(=O)C=CC
71407358,CCC1C(C(=O)C=CO1)O
71407601,CCC=COC(C)OCC
71407620,C=C1C[C@H]2CC1C(=C)C2=C
71407621,C=C1[C@@H]2CC(C1=C)CC2=O
71407629,CC1([C@H]2[C@@H]1C=CCC=C2)C
71408120,C[C@H]1C[C@@H](C(=O)O1)C(=C)C
71408122,CC[C@H]1C[C@@H](C(=O)O1)C=C
71408126,C[C@@H]1C[C@@H](C(=O)O1)C(=C)C
71408128,CC[C@@H]1C[C@@H](C(=O)O1)C=C
71408757,C1CC2=CCC=C(C1)CC2
71408778,CC=CCC(C)(C)C(=O)C
71408871,C1CCC=C2CC(=CC1)C2
71408876,C1CC=C2CCC(=CC1)C2
71408881,C1CC2=CCCC(=C1)CC2
71408882,C1CC2=CCC(=CCC2)C1
71408894,C[C@H](CC(=O)CCC=C)O
71409083,CC1CC(=CC(=O)O1)NC
71409551,CC(C=CCCCC=C)O
71409851,CC(=CC(=O)C)CCC=C
71409860,C1CCC2(CC=C(C1)C2)O
71410002,CC#CCCC=C(C)CO
71410599,CC(=CC(=O)NC(=O)C)S
71410894,CSC(=C(C(=O)N)S)C#N
71411159,CC(=O)CC(=CC(=O)C)O
71411188,CCCC(CC=O)C=CC
71411191,CC(=C)COC=CC(=O)O
71411651,CN(C)C=CC1=CC=CS1
71411803,CCC(=C(C)CC(=O)O)C
71411919,CC=CN=CC1=CC=CS1
71411920,CC=CN=CC1=CC=CO1
71411990,CC=CC(C)NOC(=O)C
71412033,CCCC(=NO)CCC=C
71412203,CCC(=C(C#N)C(=O)N)S
71412350,CC(=CCC(C#N)C#N)C
71412516,CC1CC(=CC1C)C(=O)O
71412523,CS(=O)(=O)CS(=O)(=O)C=C
71413365,CC(C)C(=CN(C)C)C=O
71413943,CC(C=CSC(C)(C)C)O
71414359,CCC1(CC(C=CO1)C)C
71414360,CC1CC(OC=C1)C(C)C
71414572,CC(=C)CC(C=O)C(=C)C
71414603,CCC(C=CC(=O)OC)O
71415400,CCSC(=CS(=O)C)SC
71415467,C1CC2C=CC1C(=NO)O2
71415470,C1CC2C=CC1C(=NO)S2
71416055,CC(=O)C12C=CC=CC1O2
71416056,CC(=O)C1=CC=CC=CO1
71416519,C[C@@H]1CC=CCC(=O)C=C1
71416522,C[C@@H]1C=CC=C[C@H](C=C1)O
71416545,C1=CNC=CC1C=C(O)O
71416546,C1=CNC=CC1=CC(=O)O
71416547,C1=CC(=CC(=O)O)NC=C1
71416548,C1=CC(=CN=C1)C=C(O)O
71416686,CC=CCC(C)(C)C(=O)O
71416882,CC(=O)CC(=O)COC=C
71417187,COC(=C)C1C=CCC=C1
71417255,CC1=CC([C@H](CC1)O)(C)C
71417334,C1=CC=C=C(C=C1)[N+](=O)[O-]
71417467,CC(C)(C)[C@]1(CC1=C)C#N
71417468,CCCC[C@]1(CC1=C)C#N
71418081,CN1C(=O)C=C(C=N1)C=C
71418243,CC(C)(C)C(=CC(=S)N)N
71418872,CC(=O)C=CCCN=[N+]=[N-]
71419050,CC(C(=O)OCCC=C)O
71419596,CC=C1C(=CC(=O)O1)OC
71419823,CC[C@H](CC=C=C(C)C)O
71419824,CC[C@@H](CC=C=C(C)C)O
71419847,CCC(CC=C=C(C)C)O
71420032,C1=CC(=CC(=O)N)NC=C1
71420876,CCCCCC(C=CC)O
71420987,CCNC(=CC(=O)C)SC
71420989,CC(C)C=CN1C=CC=C1
71421166,C1=CSSC1=C2C=CSS2
71421243,CCOC=C1CCC=CC1
71421277,CC=CC=CC#CC(=O)O
71421514,CC1(C=CCN1)C(=O)OC
71421515,CC(C=C=C)(C(=O)OC)N
71421601,C1=CNC(=CC=O)NC=C1
71422424,CC[C@@H]1CC=C(C(=O)C1)C
71422769,C1[C@H]2C=CC(=O)[C@H]2CC1=O
71422948,COCN1C=CCCC1=O
71423245,C1CC2C(CC2=NN)C=C1
71423392,C1C[C@@H]2CC=C[C@@H]2C(=O)C1
71423416,C(=C[N+](=O)[O-])C=C[N+](=O)[O-]
71423558,CC(CCCCC=C)C#N
71423862,C1CC=C(OC1)C2(CC2)O
71424166,CCC=CC=CC(C#N)O
71424907,COC(=O)C=NOCC=C
71424908,COC(=O)C(CC=C)N=O
71424912,CCCCC(C=C)(C=C)O
71424982,CC(C)C=C(C#C)C(C)C
71424990,CC1=NC=C(C=CC1)OC
71425091,CN(C)C(=O)SC=CC=C
71425093,CN(C)C(=S)OC=CC=C
71425640,CC(=CCO)C1CCCC1
71426267,CCC=CC1=CC=C(O1)C
71426384,C(=CC(=O)C(C=O)O)C=O
71426857,C=C=C=C=C=C=C=CC#N
71427226,C=C1C2CCCN2C(=O)O1
71427230,C=C1CN(C(=O)O1)CC#C
71427232,C=C1CN(C(=O)O1)C2CC2
71427367,CC(=C)C1=C(CCC1)CO
71427569,CC(C)NC(=CC(=O)C)C
71427745,CC1C=C(C(=O)O1)C(=O)C
71427967,C=CC[C@]1(CCCN1)CO
71428103,CCC=CC1COC(=O)N1
71429106,CC(=C)CC=CC(=O)OC
71429410,CCSC=C(C#N)C(=O)N
71429590,C1CC2C(O2)CC(C=C1)O
71429636,CC(=O)NC1=CCOC1=O
71430350,CCCCC=CCN=C=O
71430751,CC1=C(CCS1=O)C(=O)O
71430752,C1CC(=CS(=O)C1)C(=O)O
71430755,C1C2=C(O2)C=C3C1=NC=N3
71431207,C[C@@H]1CC2[C@H](C2(C)C)C=C1
71433170,C1CNC=C2C1S(=O)C=C2
71434387,CC1C=CC(C1=O)C(=O)C
71434622,CC(=C(C#N)C(=O)C)NC
71434640,CC(=O)CCC=C(C)C#N
71434715,CC(=NO)C(=O)OCC=C
71434764,C#CC=C1CCC=C1C#C
71434820,CC(=C(C(=O)C)[N+](=O)[O-])N
71434864,CC1C=CCCC1=C(C)O
71434872,CC(=CC(=O)C)NCC=C
71434893,CC1CNC(=CC(=O)C)O1
71434923,CCC=CCC1C(O1)CO
71434961,C(C1C(=C(C(=O)O1)N)O)O
71434969,CC(=O)C(=CO)C(=O)OC
71434980,CC(C)C=CC1=NC=CS1
71434994,CCOC(=O)C(=C(C)O)C
71434997,CC(=CC(=O)N(C)OC)N
71435031,CCC(C)CC(=C)C(=O)C
71435065,CCCCC=CCC(=O)C
71435072,CC(=C)CC(=CC(=O)C)C
71435134,CC(C)C(=CCC(=O)C)C
71435162,CC1CCC(=CC(=O)C)O1
71435173,CC(=C(C#N)C(=O)NC)O
71435174,CC=C(CCC#N)C(=O)C
71435194,CC(CC(=O)C)C=CC=O
71435213,C1CN(C(=O)C1=CO)C=O
71435221,CC(=C(C#N)C(=O)OC)O
71435228,CCC(=C[N+](=O)[O-])C(=O)C
71435249,C#CC1=CC=CC=CC=C1
71435252,CC1C(=O)OC(=CC=O)N1
71435291,CCC(=CC(=O)O)C(=O)C
71435303,CC(=CC(=O)OC)C(=O)C
71435309,CC(=O)C=CC(=O)N(C)C
71435313,CC(C)C(=O)C=CC(=O)C
71435347,CSC(=C(C#N)C(=O)N)N
71435356,CC1C=C(CC(O1)C=O)C
71435402,C1=C(C(C(C1=O)O)O)CO
71435415,C1CCSC=CN(C1)C=O
71435417,CC1C(O1)C=C(C)C(=O)N
71435510,CN1CCCCC1=CC#N
71435518,CC(=O)C=CCCCCO
71435551,CCC(=CC)CCC(=O)C
71435555,CC(=O)C=CC#CN(C)C
71435558,CC(=O)C(C)(CC=C)C#N
71435657,CCC=C(CCO)C(=O)C
71435662,CC=COC(C)CC(=O)C
71435711,CC(C)CNC=CC(=O)C
71435727,C=CS(=O)CC(C(=O)O)N
71435728,CCC(=CC(=O)C)C(=O)C
71435741,CCCC=CC(=O)C(=O)C
71435744,CC1=CSC(=N1)C=CC=O
71435802,CC(=CC(=O)C)C=CC=O
71435803,CC(=CC=O)C=CC(=O)C
71435813,CC(=O)C=CC1=COC=C1
71435815,CC=CC#CC1=CC=CO1
71435915,CC1CCC(=CC(=O)C)N1
71436058,CC(C)NC=C(C)C(=O)C
71436094,CC(=O)C=CN1C=NC=N1
71436106,CC1=COC(CO1)(C)C=O
71436123,CC(=O)C=C(C(C)(C)C)N
71436147,CC1(CC(=C)CN1)C(=O)O
71436186,CC(=O)C=CN1C=CN=N1
71436196,CC(=O)C=COC(=C)C#C
71436279,CC=CCC(C)(C(=O)C)O
71436336,CC(=O)CCCC=CC#N
71436445,CC(=O)C1CC=CC(C1)O
71436516,CC1C(OC(=O)C1=CO)C
71436518,C=C1CCCC2C(O2)C=C1
71436526,CC(=O)C(=C(C(=O)C)O)O
71436578,CC(=O)C1=CC=CCC=C1
71436775,CC1(CCC=CC1O)C=O
71436839,CC(=CC#N)CCC(=O)C
71436877,CCCC=CC(=O)C(C)O
71436912,CCCC=CC(C(=O)C)O
71436943,CCC=C(CC(=O)C)C#N
71436988,CC=CC1C(O1)C(=O)NC
71437036,CC(C=C)C=CC=C(C)C
71437037,CC(C=C)C=CCC(=C)C
71437052,C1C=CN=CC=CC=CO1
71437084,CCOC(=O)C1CC1=CC
71437085,C1=CN=CN=C1C=CC=O
71437112,CCCOC(=CC(=O)C)C
71437119,CC(=CC(=O)C)CCOC
71437135,C1CCC(=CO)C(C1)C=O
71437136,CN(C)C=CC1CCCC1
71437141,CC=CC1=NC=CC(=C1)C
71437142,CC(=CC(C)(C)C)[N+](=O)[O-]
71437169,CC(=O)C=CCCCC=O
71437186,CC(=O)C=CC1CCCC1
71437189,C#CC1=CC(CC(C1)O)O
71437284,CC(=O)C=C(C#N)C(=O)C
71437404,CC(=O)C(=O)C=CC(=O)O
71437574,CC=CC12CCCCC1O2
71437628,CC1CCC(=CO)C(=O)O1
71437632,CC=CCC(CO)C(=O)C
71437741,CC(C)C(=C(C)C(=O)C)O
71437807,CC1(CC(=CO)C(=O)S1)C
71437812,CCCCC(=CC(=O)C)O
71437814,CCCC1C=CC=COO1
71437895,CC(=COC(=O)C)C(=O)C
71437961,CC(=C(C(=O)N)NC=O)O
71438132,CC(=O)C=C(C=C)N(C)C
71438295,C=CC1C(OC(=S)O1)C=C
71438305,C1CC(=O)C=CC=CC1=O
71438543,C1CC(=O)C=CCC2=CC21
71438546,COC(=O)C1=CC2CC2S1
71438758,C1=CSC=C2N1C=NN=C2
71438879,C1CCSC2NC=CN2C1
71438948,C#CC1=CCCCCCC1
71439150,CC(=C)C=NOC(=O)NC
71439174,CC(=C)C#CC=CC(=O)C
71439402,CC=CCOC(=O)C(=O)C
71439434,C1C2CC(=CC1C=C2)C#N
71439504,CC(=CC=C(C#N)C#N)O
71439505,CC(=O)C=CC(C#N)C#N
71439577,CC1(C(C1C(=O)N)C=C)C
71439893,CC(=O)C=CCCCC#N
71439997,CC(C)C(C=CC(=O)C)O
71440013,CC(=C(C(=O)C)NC=O)O
71440288,CC1(OCC(=C=C)CO1)C
71440323,CCC1CC(=CO)C(=O)O1
71440455,CCC(=C(C#N)C(=O)C)C
71440502,CCCCC#CC=CCC
71440510,CC1=CC(CC1O)C(=O)O
71440627,CC(=O)C1C(NC1=O)C=C
71440724,C=CCC=CN1CCCC1
71441068,CC=CCO[C@@H](C)C(=O)O
71441204,CCC(=CC#CSCC)C
71441444,CCN(CC)CC=CC=O
71441675,CC(C)C1CC(=O)C(=C1)O
71442035,CCC(=O)C(=CC(=O)C)C
71442176,C(CC=CCN)C=CCN
71442300,C1[C@H]([C@@H](CSC=CS1)O)O
71442385,C1=CC(=C[N+]#N)N(C=C1)[O-]
71442388,CC=COC(=O)C(=O)OC
71442442,CC=C1CCCN(C1=O)C
71442561,CCOC(=CC(=O)C)NC
71443166,CC(C)(C)C(=S)CCC=C
71443243,CCC(=C)CN(C)CC=C
71443395,C1C=CC=CC=C(C1=O)O
71443701,CN(C)C=C(C=O)[N+](=O)[O-]
71443870,CC(=CN1CCCC1)C#N
71444270,CC(C=C)C(=C)CN(C)C
71444271,COCC(=C)CC=CC=C
71444272,COCC(=C)C(C=C)C=C
71444313,CCC(C(C)(C)C=C)SC
71444411,CC(CCC=CC=C)C#N
71444588,CCCC=CN(CC)CC
71444638,C[C@@H]1CC=C[C@H](CC=C1)C
71444734,C1=CSC(=C(C#N)C#N)S1
71444802,C1CN(CC=C1)C(=NN)N
71444804,CC(C)(C)C(=NCC=C)N
71444930,CC(C)(C)C(=C=C)CCO
71445338,C1=C(OC(=C1)N)C=CC=O
71445428,CCSC[C@@H]1C(=O)C=CO1
71445559,CCCCCC=CC=CO
71446209,C[C@@H](CCOCC=C)CO
71446213,C[C@H](CCOCC=C)CO
71446282,C1CC(=CC=C1)C#CCO
71446591,CCN1CC=CC(=C1)C#N
71446881,C1CCC=C=CC(=O)CC1
71447137,C=CC1=CC=CC=CC=C1
71447240,CCCCCC(=CN)C=O
71468111,C/C=C\1/C(C(=O)NC1=O)C
71471388,CC(C)C1OCC(O1)C=C
71476488,C1[C@@H]2C=C[C@H]([C@@H]1CO)C2=O
71492287,C/C=C(/C(=O)C)\OC(=O)C
71500736,C\1=CC(=O)O/C1=C\N=C=S
71500898,C\1=CC(=O)S/C1=C\N=[N+]=[N-]
71500901,CCS/C=C\1/C=CC(=O)S1
71502138,CC1=N/C(=C\OC)/C(=O)O1
71504712,C/C(=C\C=O)/OCCC#C
71504713,C/C(=C\C=C)/OCCC#C
71519105,C1C=CC(=O)CC1CC#N
71519899,C[C@]1(C=COC1=O)CC=C
71519900,CC1=C[C@@H](OC1=O)CC=C
71522239,CCC1C(=S)C(=O)C=CO1
71522240,COC1C=CC(O1)(N)OC
71524419,C/C=C(\C)/C=C(\C)/C#CC
71528470,C[C@@H]1CCC(=O)[C@H]1CC=C
71533752,CC1(CCC(=CC1)C=C)O
71533945,CC(C)C1C=C(CO1)C=O
71534316,C/C=C/[C@@H]1[C@@H]2[C@H]1C(=O)OC2
71540704,CC(=CCNC(=S)NC)C
71545509,C/C=C/C=C/C[C@@H](C)CO
71546752,C/C=C/C=C/C[C@@H](C)C=O
71550973,C#C/C=C\CC1=COC=C1
71559859,CC(C)(C)C(=S)N1CC=C1
71565263,C1=CSC2N1C=C(N2)CN
71579488,C[C@H]([C@H](/C=C/C(=O)O)O)O
71581432,CC1C=C[C@@H]2C[C@H]1C2(C)C
71581972,C[C@H]1CC(=CC[C@@H]1CO)C
71582576,CCC1=C[C@@H]2[C@H](C1)CC2=O
71582903,CC(C)[C@@H]1CCC(=O)C1=C
71587152,CC(C)/C=C(/CSC)\C=O
71587836,CC/C=C/C=C\C=C\C=O
71587911,CC/C=C\C=C\C=C/C=O
71602965,C1[C@H]2CC(=O)OC[C@@H]1C=C2
71604810,CO[C@H]1[C@@H](C=C(O1)C#C)O
71609103,C1CC2=C(COC2=O)NC1
71612803,C(/C=C\C#N)C/C=C\C#N
71618789,C=CC(=O)C(=O)C(CO)O
71623167,CC=C=CCC[C@@H](C)C#C
71628595,C1=CC(=O)N=CC1C(=O)N
71628596,C1=CC(=O)N=NC1C(=O)N
71650930,CC1(CC(OC1=O)C=C)C
71651265,C1=CSC2=NC=NC(=O)C21
71662158,COC(=O)C/C=C\CC=C
71665442,C1CC[C@]2(C=C[C@@H](C1)O2)O
71694492,C1CC(=C(C1)N)/C(=N/N)/N
71695474,C=CCS(=O)(=O)CC(=O)O
71697016,C[C@H]1CC=C[C@@H](O1)CC=C
71697380,C=CC[C@@H]1C=C[C@H]1C(=O)O
71699730,CN(CC=C)C(=O)C(=O)O
71713055,CC1=CC[C@H]2C[C@@H]1CC=C2
71714037,CC(=C)C[C@@H]1CCCCN1
71723232,C=C=CN1C=CC=C1C=O
71724342,COC(CC=C)(C=O)OC
71724757,CCCC1=CC=CCOO1
71726125,C=CC[C@@H](CCCCO)O
71726272,C(=C/C(=O)O)\C=C\N=[N+]=[N-]
71742284,CC(C=C)OCC(C)(C)O
71744227,C=CCNC(=O)NC1CC1
71746803,C1C=C(CC1N)C(=O)NO
71746979,CNC(=O)C1=CCC(C1)N
71748404,C1=CC(C(=O)N=C1)[N+](=O)[O-]
71756941,CCC/C=C(/C#N)\C(=O)O
71757353,C1CC(CC=C1)S(=O)(=O)N
71757538,CN1CCC(=CC1)CCN
71758147,CC(C)CC/C(=C/C#N)/O
71758631,CC(C1=CCN(CC1)C)N
71762818,C[C@H](C=C)[C@H](CC(=O)C)O
71763719,C/C=C/NC(=O)OCC#C
71763730,CC(C)(C)[S@@](=O)/N=C/C=C
71769608,C/C(=C\[C]1[CH][CH][CH][CH]1)/CO
71770602,C1C=C[C@@H]([C@@H]1CC(=O)O)O
71771841,CC(=C)C(N(C)OC)(O)O
71771886,CC(=C(C)OC(=O)CS)C
71772589,CC(C)(C)NC(C=C)(O)O
71772596,CCC(=C)C(NCC)(O)O
71772731,CC1=CC(=CC(C1)(N)N)C
71772887,C1C=CC=CC12NC(=S)N2
71773687,C1(SC2=C(S1)SC(S2)O)O
71773701,C=CNC(=O)N(C=C)C=C
71773749,CC(C1=CCCCC1)(O)O
71773986,CC(=O)C(=C)OCCOC
71774184,CC1=CCC(C(=C1)C)(N)N
71774791,C/C=C/CC1=C(CCC1)C
71775092,CC(=O)C(=C)OC(C)(C)C
71775246,CC(=C)C(NCOC)(O)O
71775665,CC(C)NC(C(=C)C)(O)O
71776094,C1C=NC(=CN1C(=O)N)N
71777168,CC(C)(C)C#CCC(=C)N
71777480,CC1=CC(CNC=C1)(C)C
71832146,CCC(C)C=CC(C)(C)O
